customer_id,monthly_income,monthly_expenses,average_monthly_inflow,average_monthly_outflow,transaction_count,average_transaction,savings_balance,failed_payments,late_payments,account_age_months,spending_volatility,weekend_spending_ratio,night_transaction_ratio,new_device,failed_logins,location_change,high_credit_risk,fraud_label
C05953,54527.68,38668.02,46502.65,32804.34,61,427.86,131406.93,1,1,31,0.2868,0.1892,0.0994,0,0,0,0,0
C05954,41001.76,31850.56,45427.89,30430.14,66,565.24,94123.37,1,3,27,0.563,0.3498,0.1324,0,1,0,1,0
C05955,47706.35,20461.87,51638.02,22233.98,75,211.27,135191.83,1,0,37,0.1757,0.1314,0.2317,0,0,0,0,0
C05956,29856.53,14151.62,31165.83,13858.18,67,197.03,54822.2,1,0,57,0.082,0.3663,0.0757,0,0,0,0,0
C05957,63937.5,23934.69,67645.12,24095.91,69,316.29,122949.3,0,0,44,0.4913,0.1403,0.2304,0,1,1,0,0
C05958,23450.73,18645.0,28241.54,16186.3,62,321.1,77510.69,4,0,48,0.3358,0.1856,0.2421,1,0,0,0,0
C05959,78680.81,55187.65,92420.89,62278.59,69,1034.55,221855.39,2,0,20,0.3809,0.288,0.2012,0,0,0,0,0
C05960,37431.02,21197.99,43331.26,18850.32,57,283.97,116354.16,1,0,21,0.2484,0.1687,0.1978,0,1,0,0,0
C05961,23937.63,14578.12,25728.88,18002.28,55,295.67,58018.86,0,1,59,0.5953,0.4419,0.0342,0,1,0,0,0
C05962,92239.09,55618.19,121983.52,53842.69,72,809.03,132673.23,0,0,40,0.1437,0.1353,0.1345,0,0,0,0,0
C05963,43656.77,20276.92,43740.82,23239.07,77,386.54,142005.27,1,0,50,0.093,0.2698,0.0972,0,2,1,0,0
C05964,106176.06,46019.45,90895.69,52198.23,83,593.58,109513.07,0,5,25,0.635,0.3001,0.1126,1,0,0,1,0
C05965,77965.99,37707.4,79382.69,35135.4,68,620.45,97322.77,2,0,49,0.5995,0.446,0.0511,0,1,1,0,0
C05966,31421.64,14492.26,33210.43,14215.59,76,211.5,29780.52,1,1,9,0.2819,0.3897,0.0433,0,2,0,0,0
C05967,43311.45,26025.32,52250.16,25897.98,69,421.79,110779.36,1,1,8,0.0726,0.2401,0.0675,0,3,0,0,0
C05968,47519.0,23222.12,46981.21,23297.4,59,332.99,101517.97,0,0,36,0.275,0.2005,0.2195,0,1,0,0,0
C05969,89433.82,60638.38,99177.42,54227.68,70,556.12,187288.32,0,2,30,0.0628,0.3113,0.1264,0,0,0,0,0
C05970,54792.07,33180.59,47818.72,36965.31,61,594.91,137797.78,1,1,6,0.3658,0.1119,0.0756,0,0,0,1,0
C05971,48715.35,28718.61,57472.92,27780.95,81,365.4,142892.55,2,3,31,0.55,0.1878,0.056,0,2,0,1,0
C05972,41129.13,32001.85,43522.78,33163.48,60,545.3,43649.97,0,2,58,0.2431,0.1834,0.0322,1,0,0,0,0
C05973,43987.78,21777.66,44706.24,25496.46,70,338.95,119523.7,1,1,6,0.4471,0.3151,0.1735,0,1,0,0,0
C05974,80941.68,51468.5,105693.51,57573.47,79,636.3,155419.24,0,1,7,0.2733,0.366,0.2103,0,1,0,0,0
C05975,45075.1,15777.31,53115.99,15389.87,65,287.82,141573.99,0,1,44,0.4191,0.3607,0.1136,0,1,0,0,0
C05976,37671.87,25677.74,34854.73,30169.08,61,396.58,12492.27,1,1,11,0.3259,0.2071,0.1267,0,0,0,0,0
C05977,34905.15,20110.42,36192.2,22722.05,86,185.8,33983.73,1,0,23,0.4445,0.1654,0.1609,0,1,0,0,0
C05978,35074.28,15565.03,48344.93,15024.9,84,136.82,27822.29,2,1,12,0.4209,0.3941,0.1026,0,1,1,0,0
C05979,23944.04,8396.69,30826.94,8298.57,61,131.37,9207.6,1,1,25,0.1043,0.1974,0.1354,1,0,1,0,0
C05980,32104.42,21449.76,37265.38,25097.51,71,366.24,77240.78,1,0,42,0.3674,0.3931,0.1213,0,0,0,0,0
C05981,88318.68,57249.52,73159.15,65461.46,56,1307.5,248007.84,1,0,39,0.056,0.2856,0.0664,0,1,0,0,0
C05982,41004.95,26629.98,49610.17,23159.88,65,369.32,79371.39,0,3,8,0.6499,0.1341,0.1422,0,2,0,1,0
C05983,61784.2,33786.98,60164.09,31399.22,64,530.27,182363.28,1,1,39,0.2234,0.1773,0.1223,0,1,0,0,0
C05984,14749.69,9405.64,17829.75,10660.78,72,114.03,34023.84,1,0,55,0.4291,0.1114,0.2148,0,0,0,0,0
C05985,58113.77,35280.91,55979.82,32072.99,62,498.4,135388.15,0,0,51,0.2647,0.1724,0.0863,0,0,0,0,0
C05986,41848.41,19145.76,46395.64,21952.39,64,386.15,40522.47,0,0,54,0.4878,0.1847,0.1818,1,0,0,0,0
C05987,36234.6,21140.92,35262.28,27108.88,73,332.19,122700.66,2,0,54,0.0621,0.1476,0.0879,0,0,0,0,0
C05988,48817.77,28390.79,49130.52,31082.09,66,402.38,89363.82,1,0,52,0.5261,0.3029,0.1384,0,0,0,0,0
C05989,36000.8,25943.27,40488.79,24366.99,69,305.65,121605.86,1,0,32,0.3138,0.1326,0.1743,0,0,0,0,0
C05990,17303.67,9431.71,15430.24,10103.07,75,124.94,26479.42,1,0,24,0.6216,0.4022,0.2236,0,2,0,0,0
C05991,68147.47,37224.77,90955.76,43707.6,74,414.78,114980.99,2,1,49,0.4541,0.3306,0.089,0,1,0,0,0
C05992,50200.27,39807.91,46522.27,42270.8,59,890.2,127299.54,1,0,19,0.2538,0.1394,0.1663,0,1,0,0,0
C05993,39071.31,29401.5,35946.46,32578.64,67,400.45,111378.64,1,1,39,0.5038,0.1377,0.0619,0,1,0,0,0
C05994,29133.22,13372.98,32775.34,12758.77,67,231.18,28342.69,0,0,49,0.4545,0.3656,0.0705,0,0,0,0,0
C05995,23224.94,17642.4,27986.82,16992.45,73,170.78,80850.79,1,0,14,0.2786,0.1009,0.1169,1,1,0,0,0
C05996,49770.09,20509.51,50325.31,23764.92,60,343.6,16370.94,1,1,26,0.4022,0.2755,0.1681,0,2,0,0,0
C05997,93010.36,68272.02,85701.95,65851.95,61,1107.62,34008.89,1,1,4,0.0999,0.4349,0.0574,0,1,0,1,0
C05998,49308.05,21325.51,46315.77,15773.53,67,185.2,28517.84,0,0,48,0.6016,0.35,0.2469,0,1,0,0,0
C05999,24153.27,13079.52,22375.53,13252.69,53,323.15,49782.89,0,1,9,0.1275,0.1895,0.2335,0,1,0,0,0
C06000,49797.51,39477.71,54128.98,42940.05,69,645.29,114591.54,1,1,38,0.4803,0.3435,0.0854,0,1,1,1,0
C06001,43932.67,17295.06,45760.34,20356.66,60,401.77,139225.88,0,2,21,0.5885,0.4374,0.1196,0,1,0,0,0
C06002,66385.73,48322.47,73097.32,60281.95,63,829.24,111656.8,1,3,56,0.4062,0.1211,0.0584,0,0,0,1,0
C06003,59127.28,33858.07,64672.49,35895.11,67,436.13,164792.33,0,2,27,0.4218,0.2576,0.0519,0,1,0,0,0
C06004,12000.0,5000.0,13787.01,5645.17,69,100.0,26682.69,1,0,29,0.2637,0.3071,0.1973,0,1,0,0,0
C06005,57513.6,44781.31,57560.0,47668.59,66,601.25,90094.76,0,0,40,0.4393,0.2526,0.044,0,0,0,0,0
C06006,28648.38,17107.5,27542.99,18689.74,67,259.38,59961.61,0,1,48,0.3552,0.1257,0.0732,0,2,0,0,0
C06007,23733.43,17711.98,25365.23,18200.42,55,378.67,21565.46,1,3,30,0.1132,0.1566,0.0566,1,0,0,0,0
C06008,41340.78,30637.58,43135.02,33590.21,68,415.0,112428.79,0,0,38,0.3062,0.3661,0.0514,0,2,0,1,0
C06009,54141.42,19306.05,58491.91,18580.32,74,274.41,107642.0,0,0,56,0.1983,0.1491,0.2108,0,1,0,0,0
C06010,21506.0,10090.15,20744.57,12992.18,68,243.34,62759.88,1,2,51,0.0717,0.3014,0.1426,0,1,1,0,0
C06011,61788.79,30994.16,69640.04,23650.18,61,396.59,87193.11,0,0,11,0.4464,0.4317,0.1397,0,0,0,0,0
C06012,63444.47,37475.94,57645.34,41917.07,61,592.44,52676.57,1,0,9,0.1452,0.404,0.2395,0,2,0,0,0
C06013,45961.39,17572.87,45830.58,19125.35,83,291.26,82644.21,2,0,8,0.2875,0.343,0.072,0,0,0,0,0
C06014,30454.44,15989.65,36103.28,17501.53,78,280.44,55496.1,2,0,35,0.0559,0.1285,0.1602,0,0,1,0,0
C06015,28960.78,20752.92,26477.16,18844.94,69,293.51,36270.92,1,1,57,0.5008,0.2009,0.0234,0,0,1,0,0
C06016,71402.43,30555.67,83971.34,25930.23,65,459.03,156693.18,2,0,5,0.124,0.33,0.2331,0,0,1,0,0
C06017,22796.62,15172.85,20081.73,17034.45,63,311.27,27103.11,0,1,13,0.4249,0.1826,0.091,0,0,0,0,0
C06018,72651.51,40477.66,62463.8,49015.21,68,697.07,156631.35,0,0,34,0.3572,0.3185,0.1104,0,3,0,0,0
C06019,41776.04,15950.81,36375.92,17169.89,53,278.32,81761.38,0,1,48,0.6357,0.2466,0.2233,0,1,0,0,0
C06020,43100.6,18525.43,45859.76,21241.86,74,212.42,11695.79,1,0,7,0.2341,0.2742,0.1396,0,0,0,0,0
C06021,20863.95,8626.49,23733.82,8583.55,70,100.0,50087.93,1,0,28,0.2737,0.1435,0.2338,0,0,0,0,0
C06022,42124.94,26491.24,50765.24,28869.86,73,289.44,65401.39,0,2,22,0.0862,0.4258,0.1672,0,0,0,0,0
C06023,59309.88,23089.1,70907.61,27639.48,63,370.04,168884.82,1,2,17,0.2807,0.4298,0.087,1,0,0,0,0
C06024,24662.35,17766.05,28448.61,17985.89,77,179.29,63982.81,0,1,19,0.4459,0.34,0.1924,0,1,0,0,0
C06025,56319.94,40155.93,53514.42,47877.35,67,520.63,158213.4,0,2,16,0.3864,0.2538,0.0291,0,1,1,0,0
C06026,46839.08,18081.19,44456.83,15438.65,68,238.38,50068.76,3,0,14,0.3066,0.3326,0.2393,0,3,0,0,0
C06027,33682.3,25251.24,38550.57,24656.31,78,285.73,89737.76,1,1,54,0.5289,0.3289,0.238,1,0,0,0,0
C06028,66106.39,51670.23,80686.62,57638.66,76,985.62,156873.75,2,1,3,0.0749,0.2941,0.2271,1,1,0,0,0
C06029,16703.98,6173.13,15472.28,7891.35,66,131.59,54056.31,0,1,35,0.6115,0.2332,0.2181,0,1,0,0,0
C06030,52597.51,40902.37,63394.73,43017.55,63,862.67,123654.96,2,0,51,0.6416,0.3859,0.1285,0,0,0,1,0
C06031,93261.59,44369.94,76433.42,41083.46,60,505.91,53251.24,2,1,47,0.3538,0.3975,0.0675,0,0,0,0,0
C06032,86024.91,55842.46,94351.35,71233.17,55,1110.1,170187.07,2,1,41,0.165,0.1708,0.0628,0,1,0,0,0
C06033,53628.22,22988.65,55641.6,23790.11,88,315.97,124009.0,0,0,34,0.5049,0.2479,0.0673,0,0,0,0,0
C06034,39287.49,28202.73,40289.21,31862.69,75,454.99,127172.09,0,1,24,0.2745,0.1087,0.2178,0,1,0,0,0
C06035,33803.06,24637.73,35620.06,24880.88,70,326.05,38173.5,0,0,7,0.3799,0.3028,0.0831,0,1,0,0,0
C06036,39265.48,31029.69,37206.1,33110.95,77,517.92,54651.3,0,0,47,0.5246,0.2547,0.0937,0,0,1,0,0
C06037,57476.48,45788.06,63426.98,44988.88,65,692.33,167681.88,0,2,23,0.3273,0.3439,0.022,0,3,0,0,0
C06038,31293.26,12020.87,33085.75,15878.57,74,268.19,69229.36,1,1,49,0.176,0.1034,0.0594,0,1,1,0,0
C06039,63275.82,40881.47,73541.52,48769.46,69,726.87,105704.71,0,0,34,0.6064,0.1734,0.222,0,0,0,0,0
C06040,117517.2,55570.45,145820.85,70139.62,82,900.41,303570.44,2,1,50,0.0951,0.3687,0.1858,0,1,0,0,0
C06041,43764.15,17790.57,46618.89,16996.83,73,206.25,13072.99,0,1,32,0.3141,0.2356,0.1996,1,1,0,0,0
C06042,24573.9,10246.28,23388.3,8514.63,56,113.73,36242.5,0,0,22,0.3038,0.2872,0.1452,0,0,0,0,0
C06043,24570.03,18953.24,22443.54,19234.61,75,181.58,38556.02,2,1,48,0.3466,0.2453,0.054,0,1,0,0,0
C06044,63823.21,41972.84,80020.92,56746.29,71,697.92,30671.23,0,0,56,0.3214,0.119,0.0219,0,1,0,0,0
C06045,43806.26,16326.92,54251.63,16512.64,76,262.93,148240.41,1,2,46,0.1529,0.118,0.1293,0,1,0,0,0
C06046,66768.83,52941.24,77217.13,62270.26,68,826.71,228946.08,2,1,25,0.1955,0.4382,0.1295,0,0,0,0,0
C06047,35393.46,25253.78,37417.35,23410.73,91,308.77,76997.58,2,0,40,0.3717,0.1253,0.0659,0,0,0,0,0
C06048,65394.82,31986.61,75061.48,30403.89,75,524.82,85185.69,0,1,59,0.0651,0.3608,0.1678,0,1,0,0,0
C06049,41905.95,23546.54,50561.03,24498.4,77,305.01,98213.98,1,1,55,0.2304,0.1523,0.1251,0,1,0,0,0
C06050,32363.64,21908.87,31581.9,28550.83,71,386.58,105480.45,0,1,8,0.0515,0.1892,0.1366,0,2,1,0,0
C06051,37570.27,24579.02,39583.12,29053.08,80,439.74,115832.53,1,2,59,0.2351,0.1915,0.1254,0,0,0,0,0
C06052,26258.45,14662.36,24085.61,11782.93,63,193.79,33228.13,0,1,35,0.2363,0.2787,0.1768,0,0,0,0,0
C06053,110153.44,63952.38,113955.12,72266.68,68,1274.51,280691.57,2,0,5,0.321,0.3837,0.0344,0,2,0,0,0
C06054,43089.99,15919.31,53229.61,14520.83,71,229.33,30511.62,1,2,20,0.4765,0.3205,0.0922,0,0,0,0,0
C06055,60141.12,34598.28,70931.99,33498.49,80,387.21,145590.54,0,0,57,0.4108,0.2431,0.1895,0,0,0,0,0
C06056,35341.98,17780.94,37681.64,19759.01,55,390.63,34635.79,1,1,57,0.5934,0.1865,0.0616,0,1,0,1,0
C06057,28030.55,13406.26,20372.94,16326.3,65,180.04,80612.18,1,1,24,0.0545,0.2521,0.0356,0,1,0,0,0
C06058,40504.63,19091.05,39342.34,23136.67,72,321.6,101313.96,0,0,42,0.339,0.4487,0.0608,0,0,0,0,0
C06059,73862.05,47421.36,78462.82,51679.23,72,540.98,17503.29,0,0,47,0.2633,0.2017,0.1733,0,0,0,0,0
C06060,35599.56,19336.47,36457.16,21105.25,60,362.65,73095.17,0,0,3,0.6082,0.1538,0.06,0,0,0,0,0
C06061,30414.61,16472.89,32054.95,19957.66,75,315.94,51508.33,0,0,41,0.2803,0.3028,0.0401,0,1,0,0,0
C06062,48260.89,20348.44,52078.84,17518.68,70,199.23,159139.81,0,0,11,0.5564,0.1376,0.1477,1,0,0,0,0
C06063,56329.74,44097.1,55538.78,55971.68,84,624.49,113209.13,0,0,23,0.4448,0.2593,0.1339,0,1,0,0,0
C06064,94249.37,42484.49,98876.67,40856.57,68,617.48,53670.91,2,0,42,0.5692,0.1049,0.2164,0,0,0,0,0
C06065,52765.11,28110.57,54457.12,30395.22,61,409.19,148718.04,0,2,51,0.196,0.1139,0.0745,1,1,0,0,0
C06066,60127.01,26190.85,58059.59,25940.72,63,296.37,186227.59,1,0,56,0.2105,0.1038,0.2158,1,0,0,0,0
C06067,62198.84,41450.2,79089.59,37772.69,79,335.11,126237.65,2,1,8,0.3204,0.1722,0.0294,0,0,0,0,0
C06068,26784.02,14630.99,26591.85,16172.96,91,151.65,82736.5,1,2,28,0.3124,0.2833,0.1345,0,0,0,0,0
C06069,29170.65,15639.62,22738.37,16865.53,71,210.01,35778.72,1,0,16,0.3905,0.141,0.1056,0,0,0,0,0
C06070,27630.19,20551.14,34924.34,21318.78,66,316.18,32155.42,0,1,49,0.2418,0.3952,0.138,0,0,0,0,0
C06071,24709.73,17093.35,23435.86,17634.87,77,276.9,77127.38,2,0,48,0.4527,0.2848,0.2429,0,0,0,0,0
C06072,64368.18,37587.4,74537.65,46349.53,74,594.92,101549.43,1,1,14,0.2098,0.2007,0.185,0,0,0,0,0
C06073,51274.06,28757.86,49648.35,37762.99,62,456.86,178476.78,2,0,32,0.437,0.1151,0.2248,0,0,1,0,0
C06074,46638.94,36469.58,52156.95,43776.2,80,490.24,153294.2,0,0,41,0.2448,0.2628,0.0476,0,1,0,0,0
C06075,14012.36,10935.36,14632.02,11846.16,73,143.39,27621.12,0,0,8,0.4761,0.1059,0.1192,0,1,0,0,0
C06076,113480.05,75707.86,132776.17,64618.78,74,909.85,316445.56,1,2,27,0.2152,0.3277,0.1404,0,0,1,1,0
C06077,30091.42,20825.27,30824.31,23433.81,77,331.47,85432.25,1,1,40,0.1388,0.3993,0.1453,0,1,1,0,0
C06078,113293.1,85490.04,110048.56,96652.21,75,902.48,155847.0,0,0,39,0.3449,0.1362,0.0378,0,2,0,0,0
C06079,23441.4,18376.63,25336.46,20996.4,72,298.59,40386.16,0,1,26,0.1877,0.1444,0.0237,0,0,0,0,0
C06080,31220.72,12083.16,31348.76,11032.92,76,123.07,99291.54,1,2,50,0.2981,0.3086,0.2068,1,1,1,0,1
C06081,16699.52,13339.62,13668.55,15367.35,79,225.04,31341.7,0,1,6,0.0888,0.2682,0.131,0,0,1,1,0
C06082,52964.33,35293.31,51789.58,43671.6,67,588.24,63193.25,2,0,26,0.5328,0.2216,0.0789,0,0,1,0,0
C06083,27415.18,16907.91,38223.68,15759.61,69,285.38,17052.79,0,3,5,0.4229,0.1348,0.0562,0,0,0,1,0
C06084,27766.0,14880.5,23085.64,16847.09,80,197.62,44631.3,0,0,33,0.1922,0.3127,0.2472,0,3,0,0,0
C06085,24264.91,12165.83,26180.04,11589.01,70,150.7,40871.24,0,1,9,0.2972,0.1541,0.1788,1,1,0,0,0
C06086,63845.89,45451.55,65177.24,47155.42,60,613.54,116751.12,2,3,18,0.6074,0.2696,0.1998,0,0,0,1,0
C06087,61980.58,39946.22,78738.3,37395.94,74,406.75,166617.35,0,0,23,0.2253,0.297,0.1832,0,0,0,0,0
C06088,101705.13,44782.53,93230.59,45136.96,80,623.15,348501.32,1,0,20,0.1985,0.3883,0.1465,0,1,0,0,0
C06089,33052.41,20639.91,35106.83,20822.47,73,297.48,49081.8,1,1,37,0.2999,0.4142,0.0549,0,0,0,0,0
C06090,49656.59,20534.23,56228.33,22576.83,81,287.12,142653.47,0,0,3,0.5017,0.3494,0.1165,0,1,1,0,0
C06091,25190.37,14449.03,25907.91,16715.26,62,210.24,57404.56,1,0,43,0.3265,0.4258,0.1651,0,2,0,0,0
C06092,38702.14,23707.23,37072.53,28352.45,65,333.04,116276.68,0,0,58,0.3036,0.3999,0.2124,0,0,0,0,0
C06093,35629.79,22662.61,37316.38,22022.71,69,307.33,57171.38,2,1,41,0.31,0.1896,0.2424,0,2,0,0,0
C06094,55460.16,23036.38,56173.41,25183.0,60,533.88,96145.93,0,0,6,0.3215,0.3339,0.1449,0,0,0,0,0
C06095,71116.71,27950.24,72007.35,25664.48,78,313.33,85080.74,1,1,9,0.2562,0.4252,0.2107,0,0,0,0,0
C06096,70290.91,32784.99,81655.93,33988.77,73,578.4,176498.66,0,0,18,0.142,0.4407,0.0386,0,0,0,0,0
C06097,30796.37,19191.17,33825.32,20249.16,68,381.32,34600.28,0,0,49,0.3,0.2241,0.025,0,0,0,0,0
C06098,70525.41,54252.18,78721.31,50958.84,85,459.62,109359.88,0,0,23,0.324,0.1416,0.073,0,1,0,0,0
C06099,44116.07,30907.97,48070.44,34527.06,61,710.17,83914.38,0,0,49,0.441,0.2669,0.0356,0,0,0,0,0
C06100,38884.43,26657.99,45307.58,27492.63,56,556.17,113145.07,0,2,50,0.5603,0.4064,0.1953,0,3,0,0,0
C06101,32714.96,16311.83,39470.96,17429.58,56,235.63,76571.85,0,1,22,0.6285,0.3101,0.1826,0,2,0,0,0
C06102,34977.02,14000.19,35522.47,16757.41,69,276.05,68962.52,1,1,46,0.1779,0.3004,0.0762,1,2,0,0,0
C06103,98563.77,74058.13,113184.35,73960.28,56,1315.38,44775.06,0,0,47,0.6379,0.1178,0.0437,0,1,0,0,0
C06104,51676.2,29733.66,46222.16,34253.89,70,383.57,22008.92,1,0,43,0.1346,0.2809,0.2282,0,1,0,0,0
C06105,48678.52,19239.2,37951.39,23532.34,76,260.98,67230.68,0,0,14,0.5736,0.326,0.1156,0,0,0,0,0
C06106,39990.88,23624.05,50755.17,28721.94,68,475.19,11196.14,0,2,44,0.1998,0.2239,0.0277,0,1,0,0,0
C06107,135280.83,88464.82,136633.23,90890.86,72,1125.4,127528.61,1,1,12,0.5038,0.2674,0.0239,0,0,0,0,0
C06108,80956.92,39989.08,87457.5,37321.03,88,539.11,270226.44,1,0,15,0.4443,0.1398,0.1912,0,1,0,0,0
C06109,32530.71,11521.14,29374.39,11115.69,60,220.86,29741.62,0,0,31,0.1566,0.3374,0.1157,0,0,0,0,0
C06110,39786.82,25054.68,35706.23,21536.96,59,376.86,112917.19,2,0,47,0.0627,0.4165,0.1284,0,0,0,0,0
C06111,40864.12,15039.75,39411.27,17029.85,71,257.96,97037.21,1,0,8,0.4606,0.2578,0.0778,0,2,0,0,0
C06112,48053.01,26177.22,54162.85,29836.01,61,612.06,29510.05,1,0,45,0.2862,0.2413,0.028,0,0,0,0,0
C06113,32822.39,23669.83,32429.01,25186.77,67,335.45,28664.53,3,1,36,0.3605,0.1621,0.0405,0,1,0,1,0
C06114,54824.1,43830.85,55356.18,38784.33,77,597.09,16391.0,0,1,24,0.1142,0.1947,0.0321,0,0,0,0,0
C06115,86496.34,44687.15,83093.46,44962.69,87,500.93,25924.12,0,2,34,0.5232,0.4204,0.091,0,1,0,0,0
C06116,24916.49,8946.44,29648.0,10875.57,78,170.5,77947.34,1,0,48,0.3455,0.4328,0.1373,0,0,0,0,0
C06117,27085.44,15487.63,31262.66,17395.08,57,225.56,92981.55,2,0,10,0.4315,0.3734,0.1339,0,1,0,0,0
C06118,36206.59,17173.65,35913.4,19646.07,72,308.54,118229.78,0,2,32,0.1065,0.2083,0.0693,0,1,0,0,0
C06119,36969.92,27792.09,41853.42,40214.24,56,851.03,50687.89,2,0,42,0.1158,0.2139,0.2443,0,1,0,0,0
C06120,110605.76,74125.37,112881.09,80749.88,64,1347.49,49020.34,2,0,52,0.1948,0.2626,0.0855,0,0,0,0,0
C06121,70628.35,37570.43,71298.9,29716.77,67,388.58,192217.72,1,2,32,0.1378,0.332,0.1837,0,2,0,0,0
C06122,68827.79,47691.65,71858.6,43774.64,72,479.57,78505.79,0,0,10,0.2128,0.3226,0.1193,0,0,0,0,0
C06123,39952.77,20117.92,45034.28,21861.48,75,333.3,33642.6,0,1,7,0.3007,0.2853,0.1614,0,0,0,0,0
C06124,39560.12,23134.5,37302.66,24343.25,61,310.03,67872.12,4,2,60,0.1578,0.1201,0.0232,0,0,0,0,0
C06125,23415.43,17918.73,25997.85,18444.85,72,309.1,10919.71,1,0,37,0.4944,0.1691,0.0437,0,1,0,0,0
C06126,63972.01,28152.21,86345.48,29038.11,76,382.34,18001.27,0,0,42,0.4418,0.4393,0.1361,0,1,0,0,0
C06127,56128.13,27551.96,60167.92,26336.03,64,382.38,104591.83,0,1,27,0.3506,0.4195,0.048,0,1,0,0,0
C06128,80267.22,60081.38,84624.62,65780.56,67,826.68,182652.1,3,0,49,0.5208,0.3978,0.1681,0,0,0,1,0
C06129,40926.96,22830.91,42559.95,27792.6,80,246.6,90587.62,0,2,37,0.3186,0.2062,0.096,0,0,0,0,0
C06130,42218.64,20815.9,46752.31,26183.92,71,458.46,11959.95,0,0,45,0.3235,0.2922,0.2037,0,0,1,0,0
C06131,48578.59,17817.87,41619.78,22352.13,83,286.17,23663.05,0,1,38,0.1483,0.3055,0.0646,0,0,1,0,0
C06132,67223.06,36201.56,84306.47,33858.74,79,480.25,54640.63,0,0,13,0.3484,0.2831,0.1939,0,0,0,0,0
C06133,23221.2,13358.47,27116.38,13994.05,63,285.26,30232.66,1,0,26,0.1045,0.1327,0.1255,0,0,0,0,0
C06134,62670.31,33393.86,60956.78,33805.91,63,446.03,163205.31,2,1,45,0.4638,0.3661,0.1191,1,1,0,0,0
C06135,44586.87,21172.37,46985.01,23735.01,65,269.35,12623.92,2,2,10,0.6458,0.325,0.0494,1,2,1,0,1
C06136,27946.05,14423.19,27474.27,15001.22,61,243.67,22871.27,1,3,54,0.5464,0.3818,0.1246,0,2,1,0,0
C06137,17612.17,11255.94,19125.2,11513.98,77,142.45,46771.71,0,0,39,0.4631,0.1685,0.1706,0,1,0,0,0
C06138,42319.56,31785.2,44747.1,38922.55,58,495.42,62782.15,2,0,26,0.5262,0.22,0.0513,0,0,0,1,0
C06139,86326.22,55452.0,93010.98,58879.23,59,981.37,146748.83,1,0,60,0.5245,0.3814,0.0373,0,1,0,0,0
C06140,95609.35,61263.9,88591.76,65240.05,59,1133.22,51665.52,0,0,50,0.4061,0.111,0.0661,0,0,0,0,0
C06141,52803.73,37891.62,52392.64,41665.19,74,433.59,62328.58,0,0,31,0.6123,0.2104,0.1905,0,1,0,0,0
C06142,108805.84,46167.87,129209.87,52222.47,84,694.53,143678.95,0,0,43,0.6068,0.3393,0.0622,0,1,1,0,0
C06143,44138.79,21429.12,43518.42,24254.22,64,343.89,148345.04,0,0,48,0.3369,0.1327,0.2069,0,1,0,0,0
C06144,69106.52,25760.56,50639.92,31846.66,73,453.1,140565.93,1,0,34,0.474,0.3859,0.2051,0,0,1,0,0
C06145,36730.54,18634.76,37903.14,16691.64,75,240.86,23464.14,0,3,56,0.4992,0.3753,0.0658,0,0,0,0,0
C06146,35697.94,28539.46,47813.07,31077.63,74,384.24,95348.32,0,1,8,0.1263,0.1283,0.0984,0,1,0,0,0
C06147,33174.56,16527.25,38212.63,17150.57,62,315.71,108324.06,1,0,40,0.5431,0.2816,0.1804,0,2,1,0,0
C06148,17804.02,13119.75,17446.21,13302.04,66,220.32,5675.53,1,0,41,0.3656,0.368,0.0972,0,1,0,0,0
C06149,80306.78,31207.21,83834.48,35605.36,68,384.62,154583.79,1,0,14,0.2436,0.339,0.1816,0,0,0,0,0
C06150,33714.5,18774.61,38150.75,22634.39,74,238.73,51736.75,0,1,49,0.3371,0.3285,0.1822,0,0,0,0,0
C06151,31375.11,15943.52,26331.56,15608.53,71,159.8,70634.0,2,2,41,0.5896,0.1194,0.1112,0,1,0,1,0
C06152,26461.09,11661.73,25065.87,14605.52,77,231.76,14661.32,0,1,49,0.3093,0.4197,0.2391,0,2,0,0,0
C06153,41046.3,21246.71,45060.7,18658.91,66,257.13,28754.0,0,0,21,0.5389,0.2791,0.059,0,0,1,0,0
C06154,99507.6,63990.87,123522.6,71722.97,62,1178.18,201507.02,0,1,42,0.2914,0.363,0.1541,1,0,0,0,0
C06155,115452.94,65881.91,115139.05,62134.39,73,865.62,208675.77,1,1,13,0.219,0.3349,0.0618,0,0,1,0,0
C06156,21312.04,15556.73,26385.21,15136.51,63,236.37,53395.75,0,1,36,0.0541,0.132,0.1107,0,0,0,0,0
C06157,38365.59,29051.42,36811.06,30713.44,69,418.32,98694.92,0,0,41,0.0846,0.4088,0.064,0,0,0,0,0
C06158,28253.05,16015.29,19777.14,16049.59,65,224.01,82338.85,2,0,49,0.2059,0.448,0.1114,0,0,0,0,0
C06159,70204.64,55586.41,79981.15,39266.62,80,419.91,187913.58,1,0,43,0.2249,0.1292,0.1612,0,1,0,0,0
C06160,51194.37,19577.21,57073.94,21992.57,70,264.51,170070.57,0,3,20,0.2007,0.1635,0.2357,0,1,0,0,0
C06161,33791.4,16029.04,38466.17,18330.35,61,326.81,73474.34,3,1,56,0.2056,0.2274,0.0474,0,1,0,0,0
C06162,46493.87,24991.39,52707.89,25757.93,74,390.39,127682.24,1,0,26,0.3053,0.277,0.1599,0,0,0,0,0
C06163,36300.23,22223.57,38950.51,22695.67,72,266.72,116765.87,0,2,44,0.391,0.3167,0.085,0,1,0,0,0
